uid,gid,player,del,first,last,name,position1,pat,fgs,fgm,fgl,fp,game,seas,year,team
9937,5015,AR-1450,KEEP,Aldrick,Rosas,Aldrick Rosas,K,3,1,1,0,10,14,3,2018,NYG
9938,5015,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,4,0,0,0,4,14,23,2018,IND
9939,5016,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,1,2,0,1,12,15,7,2018,BAL
9940,5016,MB-0020,KEEP,Michael,Badgley,Michael Badgley,K,1,1,0,0,4,9,1,2018,LAC
9941,5017,JS-0350,KEEP,Jason,Sanders,Jason Sanders,K,1,0,0,0,1,15,1,2018,MIA
9942,5017,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,2,1,0,0,5,2,8,2018,JAC
9943,5018,DH-3970,KEEP,Dustin,Hopkins,Dustin Hopkins,K,1,0,2,1,14,14,6,2018,WAS
9944,5018,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,1,1,1,0,8,14,10,2018,TEN
9946,5019,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,3,1,0,0,6,12,17,2018,ATL
9947,5020,GJ-1200,KEEP,Greg,Joseph,Greg Joseph,K,2,2,0,0,8,13,1,2018,CLE
9948,5020,RB-4650,KEEP,Randy,Bullock,Randy Bullock,K,1,0,0,1,6,15,7,2018,CIN
9949,5021,CS-0250,KEEP,Cairo,Santos,Cairo Santos,K,2,1,1,0,9,8,5,2018,TB
9950,5021,BM-0062,KEEP,Brett,Maher,Brett Maher,K,3,1,0,1,11,15,6,2018,DAL
9951,5022,MP-2100,KEEP,Matt,Prater,Matt Prater,K,0,1,2,0,11,15,13,2018,DET
9952,5022,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,3,2,0,0,9,12,8,2018,MIN
9953,5023,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,3,1,0,0,6,15,13,2018,NE
9954,5023,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,0,1,1,0,7,14,11,2018,BUF
9955,5024,JM-7000,KEEP,Jason,Myers,Jason Myers,K,5,1,0,0,8,15,4,2018,NYJ
9956,5024,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,3,2,1,0,13,15,12,2018,GB
9957,5025,JE-0250,KEEP,Jake,Elliott,Jake Elliott,K,2,1,1,0,9,15,2,2018,PHI
9958,5025,KF-0075,KEEP,Ka'imi,Fairbairn,Ka'imi Fairbairn,K,3,1,0,0,6,15,3,2018,HOU
9959,5026,ZG-0050,KEEP,Zane,Gonzalez,Zane Gonzalez,K,0,1,0,0,3,6,2,2018,ARI
9960,5026,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,4,1,0,0,7,10,7,2018,LA
9961,5027,CP-0575,KEEP,Cody,Parkey,Cody Parkey,K,2,0,0,0,2,15,5,2018,CHI
9962,5027,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,0,3,0,0,9,15,14,2018,SF
9963,5028,CB-2275,KEEP,Chris,Boswell,Chris Boswell,K,2,1,1,0,9,15,5,2018,PIT
9964,5028,WL-0300,KEEP,Wil,Lutz,Wil Lutz,K,4,0,1,0,8,15,3,2018,NO
9966,5029,HB-0500,KEEP,Harrison,Butker,Harrison Butker,K,2,2,0,1,13,15,2,2018,KC
9967,5030,DC-0450,KEEP,Daniel,Carlson,Daniel Carlson,K,3,0,2,0,11,11,1,2018,OAK
9968,5030,BM-1650,KEEP,Brandon,McManus,Brandon McManus,K,2,0,0,0,2,15,6,2018,DEN
9969,5031,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,2,3,1,0,15,16,7,2018,BAL
9970,5031,GJ-1200,KEEP,Greg,Joseph,Greg Joseph,K,3,1,0,0,6,14,1,2018,CLE
9971,5032,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,6,0,0,0,6,15,11,2018,BUF
9972,5032,JS-0350,KEEP,Jason,Sanders,Jason Sanders,K,2,1,0,0,5,16,1,2018,MIA
9973,5033,MP-2100,KEEP,Matt,Prater,Matt Prater,K,4,0,1,0,8,16,13,2018,DET
9974,5034,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,0,1,0,0,3,3,8,2018,JAC
9975,5034,KF-0075,KEEP,Ka'imi,Fairbairn,Ka'imi Fairbairn,K,2,2,0,0,8,16,3,2018,HOU
9976,5035,HB-0500,KEEP,Harrison,Butker,Harrison Butker,K,5,0,0,0,5,16,2,2018,KC
9977,5035,DC-0450,KEEP,Daniel,Carlson,Daniel Carlson,K,0,0,0,1,5,12,1,2018,OAK
9978,5036,CP-0575,KEEP,Cody,Parkey,Cody Parkey,K,1,0,1,0,5,16,5,2018,CHI
9979,5036,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,1,0,1,0,5,13,8,2018,MIN
9980,5037,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,5,1,0,0,8,16,13,2018,NE
9981,5037,JM-7000,KEEP,Jason,Myers,Jason Myers,K,0,0,1,0,4,16,4,2018,NYJ
9983,5038,WL-0300,KEEP,Wil,Lutz,Wil Lutz,K,2,0,0,0,2,16,3,2018,NO
9984,5039,BM-0062,KEEP,Brett,Maher,Brett Maher,K,4,0,0,0,4,16,6,2018,DAL
9985,5039,AR-1450,KEEP,Aldrick,Rosas,Aldrick Rosas,K,3,1,1,0,10,15,3,2018,NYG
9986,5040,RB-4650,KEEP,Randy,Bullock,Randy Bullock,K,1,1,1,0,8,16,7,2018,CIN
9988,5041,CS-0250,KEEP,Cairo,Santos,Cairo Santos,K,2,1,1,0,9,9,5,2018,TB
9989,5041,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,4,1,1,0,11,13,17,2018,ATL
9990,5042,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,3,1,0,1,11,15,23,2018,IND
9991,5042,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,2,1,0,0,5,15,10,2018,TEN
9992,5043,JE-0250,KEEP,Jake,Elliott,Jake Elliott,K,3,1,0,0,6,16,2,2018,PHI
9993,5044,MB-0020,KEEP,Michael,Badgley,Michael Badgley,K,3,0,0,0,3,10,1,2018,LAC
9994,5044,BM-1650,KEEP,Brandon,McManus,Brandon McManus,K,0,1,0,0,3,16,6,2018,DEN
9995,5045,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,6,1,0,1,14,11,7,2018,LA
9996,5045,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,3,1,0,0,6,16,14,2018,SF
9997,5046,ZG-0050,KEEP,Zane,Gonzalez,Zane Gonzalez,K,1,1,0,2,14,7,2,2018,ARI
9999,5047,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,3,0,0,0,3,16,23,2018,IND
10000,5047,KF-0075,KEEP,Ka'imi,Fairbairn,Ka'imi Fairbairn,K,1,0,0,0,1,17,3,2018,HOU
10001,5048,BM-0062,KEEP,Brett,Maher,Brett Maher,K,3,1,0,0,6,17,6,2018,DAL
10003,5049,MB-0020,KEEP,Michael,Badgley,Michael Badgley,K,0,2,2,1,19,11,1,2018,LAC
10004,5049,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,2,1,0,0,5,17,7,2018,BAL
10005,5050,JE-0250,KEEP,Jake,Elliott,Jake Elliott,K,1,0,1,0,5,17,2,2018,PHI
10006,5050,CP-0575,KEEP,Cody,Parkey,Cody Parkey,K,0,3,0,0,9,17,5,2018,CHI
10007,5051,HB-0500,KEEP,Harrison,Butker,Harrison Butker,K,4,1,0,0,7,17,2,2018,KC
10008,5051,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,1,0,0,0,1,17,23,2018,IND
10009,5052,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,3,2,1,0,13,12,7,2018,LA
10010,5052,BM-0062,KEEP,Brett,Maher,Brett Maher,K,2,0,0,0,2,18,6,2018,DAL
10011,5053,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,5,2,0,0,11,17,13,2018,NE
10012,5053,MB-0020,KEEP,Michael,Badgley,Michael Badgley,K,2,0,0,0,2,12,1,2018,LAC
10013,5054,JE-0250,KEEP,Jake,Elliott,Jake Elliott,K,2,0,0,0,2,18,2,2018,PHI
10014,5054,WL-0300,KEEP,Wil,Lutz,Wil Lutz,K,2,1,1,0,9,17,3,2018,NO
10015,5055,WL-0300,KEEP,Wil,Lutz,Wil Lutz,K,2,3,0,0,11,18,3,2018,NO
10016,5055,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,2,2,1,1,17,13,7,2018,LA
10017,5056,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,4,0,1,0,8,18,13,2018,NE
10018,5056,HB-0500,KEEP,Harrison,Butker,Harrison Butker,K,4,1,0,0,7,18,2,2018,KC
10019,5057,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,1,0,2,0,9,19,13,2018,NE
10020,5057,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,0,0,0,1,5,14,7,2018,LA
10021,5058,EP-0512,KEEP,Eddy,Pineiro,Eddy Pineiro,K,0,1,0,0,3,1,2,2019,CHI
10022,5058,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,1,1,0,0,4,1,13,2019,GB
10023,5059,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,4,0,0,0,4,1,9,2019,MIN
10024,5060,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,8,1,0,0,11,1,8,2019,BAL
10025,5060,JS-0350,KEEP,Jason,Sanders,Jason Sanders,K,1,0,0,1,6,1,2,2019,MIA
10026,5061,KV-0250,KEEP,Kaare,Vedvik,Kaare Vedvik,K,0,0,0,0,0,1,2,2019,NYJ
10027,5061,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,2,0,1,0,6,1,12,2019,BUF
10028,5062,HB-0500,KEEP,Harrison,Butker,Harrison Butker,K,4,3,1,0,17,1,3,2019,KC
10029,5062,JL-0207,KEEP,Josh,Lambo,Josh Lambo,K,2,2,0,0,8,1,5,2019,JAC
10030,5063,JS-3825,KEEP,Joey,Slye,Joey Slye,K,3,0,1,1,12,1,1,2019,CAR
10031,5063,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,3,1,1,1,15,1,8,2019,LA
10032,5064,AS-0575,KEEP,Austin,Seibert,Austin Seibert,K,1,0,0,0,1,1,1,2019,CLE
10033,5064,CS-0250,KEEP,Cairo,Santos,Cairo Santos,K,5,1,0,1,13,1,6,2019,TEN
10034,5065,DH-3970,KEEP,Dustin,Hopkins,Dustin Hopkins,K,3,0,2,0,11,1,7,2019,WAS
10035,5065,JE-0250,KEEP,Jake,Elliott,Jake Elliott,K,3,1,0,0,6,1,3,2019,PHI
10036,5066,RB-4650,KEEP,Randy,Bullock,Randy Bullock,K,2,2,0,0,8,1,8,2019,CIN
10037,5066,JM-7000,KEEP,Jason,Myers,Jason Myers,K,3,0,0,0,3,1,5,2019,SEA
10038,5067,TL-1062,KEEP,Ty,Long,Ty Long,K,3,0,1,0,7,1,5,2019,LAC
10039,5067,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,1,0,1,0,5,1,24,2019,IND
10040,5068,MP-2100,KEEP,Matt,Prater,Matt Prater,K,3,1,0,1,11,1,14,2019,DET
10041,5068,ZG-0050,KEEP,Zane,Gonzalez,Zane Gonzalez,K,1,3,1,0,14,1,3,2019,ARI
10042,5069,AR-1450,KEEP,Aldrick,Rosas,Aldrick Rosas,K,2,1,0,0,5,1,4,2019,NYG
10043,5069,BM-0062,KEEP,Brett,Maher,Brett Maher,K,5,0,0,0,5,1,7,2019,DAL
10044,5070,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,2,2,1,0,12,1,15,2019,SF
10045,5070,MG-0306,KEEP,Matt,Gay,Matt Gay,K,2,1,0,0,5,1,1,2019,TB
10046,5071,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,3,3,1,0,16,1,14,2019,NE
10047,5071,CB-2275,KEEP,Chris,Boswell,Chris Boswell,K,0,1,0,0,3,1,6,2019,PIT
10048,5072,KF-0075,KEEP,Ka'imi,Fairbairn,Ka'imi Fairbairn,K,4,0,0,0,4,1,4,2019,HOU
10049,5072,WL-0300,KEEP,Wil,Lutz,Wil Lutz,K,3,1,1,1,15,1,4,2019,NO
10050,5073,DC-0450,KEEP,Daniel,Carlson,Daniel Carlson,K,3,1,0,0,6,1,2,2019,OAK
10051,5073,BM-1650,KEEP,Brandon,McManus,Brandon McManus,K,1,3,0,0,10,1,7,2019,DEN
10052,5074,MG-0306,KEEP,Matt,Gay,Matt Gay,K,2,1,1,0,9,2,1,2019,TB
10053,5074,JS-3825,KEEP,Joey,Slye,Joey Slye,K,0,2,0,2,16,2,1,2019,CAR
10054,5075,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,2,2,0,1,13,2,8,2019,BAL
10055,5075,ZG-0050,KEEP,Zane,Gonzalez,Zane Gonzalez,K,0,3,0,0,9,2,3,2019,ARI
10056,5076,AR-1450,KEEP,Aldrick,Rosas,Aldrick Rosas,K,2,0,0,0,2,2,4,2019,NYG
10057,5076,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,4,0,0,0,4,2,12,2019,BUF
10058,5077,DH-3970,KEEP,Dustin,Hopkins,Dustin Hopkins,K,3,0,0,0,3,2,7,2019,WAS
10059,5077,BM-0062,KEEP,Brett,Maher,Brett Maher,K,4,1,0,0,7,2,7,2019,DAL
10060,5078,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,1,0,0,0,1,2,24,2019,IND
10061,5078,CS-0250,KEEP,Cairo,Santos,Cairo Santos,K,2,0,1,0,6,2,6,2019,TEN
10062,5079,KF-0075,KEEP,Ka'imi,Fairbairn,Ka'imi Fairbairn,K,1,2,0,0,7,2,4,2019,HOU
10063,5079,JL-0207,KEEP,Josh,Lambo,Josh Lambo,K,0,1,1,0,7,2,5,2019,JAC
10064,5080,TL-1062,KEEP,Ty,Long,Ty Long,K,1,1,0,0,4,2,5,2019,LAC
10065,5080,MP-2100,KEEP,Matt,Prater,Matt Prater,K,1,0,0,0,1,2,14,2019,DET
10066,5081,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,3,0,0,0,3,2,13,2019,GB
10067,5081,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,1,1,0,0,4,2,9,2019,MIN
10068,5082,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,4,1,0,0,7,2,14,2019,NE
10069,5083,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,5,2,0,0,11,2,15,2019,SF
10070,5083,RB-4650,KEEP,Randy,Bullock,Randy Bullock,K,2,1,0,0,5,2,8,2019,CIN
10071,5084,CB-2275,KEEP,Chris,Boswell,Chris Boswell,K,2,1,1,0,9,2,6,2019,PIT
10072,5084,JM-7000,KEEP,Jason,Myers,Jason Myers,K,4,0,0,0,4,2,5,2019,SEA
10073,5085,DC-0450,KEEP,Daniel,Carlson,Daniel Carlson,K,1,1,0,0,4,2,2,2019,OAK
10074,5085,HB-0500,KEEP,Harrison,Butker,Harrison Butker,K,4,0,0,0,4,2,3,2019,KC
10075,5086,BM-1650,KEEP,Brandon,McManus,Brandon McManus,K,0,1,1,0,7,2,7,2019,DEN
10076,5086,EP-0512,KEEP,Eddy,Pineiro,Eddy Pineiro,K,1,0,1,2,15,2,2,2019,CHI
10077,5087,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,3,2,0,0,9,2,8,2019,LA
10078,5087,WL-0300,KEEP,Wil,Lutz,Wil Lutz,K,0,1,1,1,12,2,4,2019,NO
10079,5088,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,3,0,0,1,8,1,18,2019,ATL
10080,5088,JE-0250,KEEP,Jake,Elliott,Jake Elliott,K,0,1,1,0,7,2,3,2019,PHI
10081,5089,AS-0575,KEEP,Austin,Seibert,Austin Seibert,K,2,1,2,0,13,2,1,2019,CLE
10082,5089,SF-0050,KEEP,Sam,Ficken,Sam Ficken,K,0,0,1,0,4,1,4,2019,NYJ
10083,5090,JL-0207,KEEP,Josh,Lambo,Josh Lambo,K,2,0,2,0,10,3,5,2019,JAC
10084,5090,CS-0250,KEEP,Cairo,Santos,Cairo Santos,K,1,0,0,0,1,3,6,2019,TEN
10085,5091,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,3,1,1,0,10,3,24,2019,IND
10086,5091,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,3,1,0,0,6,2,18,2019,ATL
10087,5092,HB-0500,KEEP,Harrison,Butker,Harrison Butker,K,3,1,1,0,10,3,3,2019,KC
10088,5092,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,1,1,0,0,4,3,8,2019,BAL
10089,5093,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,1,1,1,0,8,3,12,2019,BUF
10090,5093,RB-4650,KEEP,Randy,Bullock,Randy Bullock,K,2,0,1,0,6,3,8,2019,CIN
10091,5094,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,3,0,2,0,11,3,13,2019,GB
10092,5094,BM-1650,KEEP,Brandon,McManus,Brandon McManus,K,1,1,0,0,4,3,7,2019,DEN
10093,5095,JE-0250,KEEP,Jake,Elliott,Jake Elliott,K,3,1,0,0,6,3,3,2019,PHI
10094,5095,MP-2100,KEEP,Matt,Prater,Matt Prater,K,3,2,0,0,9,3,14,2019,DET
10095,5096,JS-0350,KEEP,Jason,Sanders,Jason Sanders,K,0,2,0,0,6,2,2,2019,MIA
10096,5096,BM-0062,KEEP,Brett,Maher,Brett Maher,K,4,1,0,0,7,3,7,2019,DAL
10097,5097,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,3,1,0,0,6,3,14,2019,NE
10098,5097,SF-0050,KEEP,Sam,Ficken,Sam Ficken,K,2,0,0,0,2,2,4,2019,NYJ
10099,5098,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,4,1,0,1,12,3,9,2019,MIN
10100,5098,DC-0450,KEEP,Daniel,Carlson,Daniel Carlson,K,2,0,0,0,2,3,2,2019,OAK
10101,5099,ZG-0050,KEEP,Zane,Gonzalez,Zane Gonzalez,K,2,1,1,0,9,3,3,2019,ARI
10102,5099,JS-3825,KEEP,Joey,Slye,Joey Slye,K,5,1,0,0,8,3,1,2019,CAR
10103,5100,MG-0306,KEEP,Matt,Gay,Matt Gay,K,1,2,1,1,16,3,1,2019,TB
10104,5100,AR-1450,KEEP,Aldrick,Rosas,Aldrick Rosas,K,3,1,0,0,6,3,4,2019,NYG
10105,5101,TL-1062,KEEP,Ty,Long,Ty Long,K,2,1,1,0,9,3,5,2019,LAC
10106,5101,KF-0075,KEEP,Ka'imi,Fairbairn,Ka'imi Fairbairn,K,3,0,0,0,3,3,4,2019,HOU
10107,5102,WL-0300,KEEP,Wil,Lutz,Wil Lutz,K,3,0,0,0,3,3,4,2019,NO
10108,5102,JM-7000,KEEP,Jason,Myers,Jason Myers,K,3,0,0,0,3,3,5,2019,SEA
10109,5103,CB-2275,KEEP,Chris,Boswell,Chris Boswell,K,2,1,1,0,9,3,6,2019,PIT
10110,5103,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,3,1,0,0,6,3,15,2019,SF
10111,5104,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,2,1,0,1,10,3,8,2019,LA
10112,5104,AS-0575,KEEP,Austin,Seibert,Austin Seibert,K,1,2,0,0,7,3,1,2019,CLE
10113,5105,EP-0512,KEEP,Eddy,Pineiro,Eddy Pineiro,K,4,1,0,0,7,3,2,2019,CHI
10114,5105,DH-3970,KEEP,Dustin,Hopkins,Dustin Hopkins,K,0,1,0,0,3,3,7,2019,WAS
10115,5106,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,3,2,0,0,9,4,13,2019,GB
10116,5106,JE-0250,KEEP,Jake,Elliott,Jake Elliott,K,4,0,0,0,4,4,3,2019,PHI
10117,5107,JS-3825,KEEP,Joey,Slye,Joey Slye,K,1,1,1,1,13,4,1,2019,CAR
10118,5107,KF-0075,KEEP,Ka'imi,Fairbairn,Ka'imi Fairbairn,K,1,1,0,0,4,4,4,2019,HOU
10119,5108,AS-0575,KEEP,Austin,Seibert,Austin Seibert,K,4,1,1,0,11,4,1,2019,CLE
10120,5108,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,2,0,1,0,6,4,8,2019,BAL
10121,5109,MP-2100,KEEP,Matt,Prater,Matt Prater,K,3,1,1,1,15,4,14,2019,DET
10122,5109,HB-0500,KEEP,Harrison,Butker,Harrison Butker,K,4,1,1,0,11,4,3,2019,KC
10123,5110,TL-1062,KEEP,Ty,Long,Ty Long,K,3,0,2,1,16,4,5,2019,LAC
10124,5110,JS-0350,KEEP,Jason,Sanders,Jason Sanders,K,1,1,0,0,4,3,2,2019,MIA
10125,5111,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,1,1,0,0,4,4,14,2019,NE
10126,5111,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,1,0,1,0,5,4,12,2019,BUF
10127,5112,DC-0450,KEEP,Daniel,Carlson,Daniel Carlson,K,4,1,0,0,7,4,2,2019,OAK
10128,5112,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,3,1,0,0,6,4,24,2019,IND
10129,5113,CS-0250,KEEP,Cairo,Santos,Cairo Santos,K,3,0,1,0,7,4,6,2019,TEN
10130,5113,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,1,0,1,0,5,3,18,2019,ATL
10131,5114,AR-1450,KEEP,Aldrick,Rosas,Aldrick Rosas,K,3,1,0,0,6,4,4,2019,NYG
10132,5114,DH-3970,KEEP,Dustin,Hopkins,Dustin Hopkins,K,0,1,0,0,3,4,7,2019,WAS
10133,5115,ZG-0050,KEEP,Zane,Gonzalez,Zane Gonzalez,K,1,1,0,0,4,4,3,2019,ARI
10134,5115,JM-7000,KEEP,Jason,Myers,Jason Myers,K,3,2,0,0,9,4,5,2019,SEA
10135,5116,MG-0306,KEEP,Matt,Gay,Matt Gay,K,7,1,0,1,15,4,1,2019,TB
10136,5116,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,4,0,1,1,13,4,8,2019,LA
10137,5117,BM-1650,KEEP,Brandon,McManus,Brandon McManus,K,3,1,0,0,6,4,7,2019,DEN
10138,5117,JL-0207,KEEP,Josh,Lambo,Josh Lambo,K,2,3,1,0,15,4,5,2019,JAC
10139,5118,EP-0512,KEEP,Eddy,Pineiro,Eddy Pineiro,K,1,3,0,0,10,4,2,2019,CHI
10140,5119,BM-0062,KEEP,Brett,Maher,Brett Maher,K,1,1,0,0,4,4,7,2019,DAL
10141,5119,WL-0300,KEEP,Wil,Lutz,Wil Lutz,K,0,2,2,0,14,4,4,2019,NO
10142,5120,RB-4650,KEEP,Randy,Bullock,Randy Bullock,K,0,1,0,0,3,4,8,2019,CIN
10143,5120,CB-2275,KEEP,Chris,Boswell,Chris Boswell,K,3,1,1,0,10,4,6,2019,PIT
10144,5121,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,2,2,1,0,12,5,8,2019,LA
10145,5121,JM-7000,KEEP,Jason,Myers,Jason Myers,K,3,0,1,0,7,5,5,2019,SEA
10146,5122,RB-4650,KEEP,Randy,Bullock,Randy Bullock,K,2,2,1,0,12,5,8,2019,CIN
10147,5122,ZG-0050,KEEP,Zane,Gonzalez,Zane Gonzalez,K,2,4,0,0,14,5,3,2019,ARI
10148,5123,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,3,1,0,0,6,4,18,2019,ATL
10149,5123,KF-0075,KEEP,Ka'imi,Fairbairn,Ka'imi Fairbairn,K,5,1,0,1,13,5,4,2019,HOU
10150,5124,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,2,2,2,0,16,5,8,2019,BAL
10151,5124,CB-2275,KEEP,Chris,Boswell,Chris Boswell,K,2,2,1,0,12,5,6,2019,PIT
10152,5125,CS-0250,KEEP,Cairo,Santos,Cairo Santos,K,1,0,0,0,1,5,6,2019,TEN
10153,5125,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,2,0,0,0,2,5,12,2019,BUF
10154,5126,DC-0450,KEEP,Daniel,Carlson,Daniel Carlson,K,3,0,1,0,7,5,2,2019,OAK
10155,5126,EP-0512,KEEP,Eddy,Pineiro,Eddy Pineiro,K,3,0,0,0,3,5,2,2019,CHI
10156,5127,JS-3825,KEEP,Joey,Slye,Joey Slye,K,4,0,0,0,4,5,1,2019,CAR
10157,5127,JL-0207,KEEP,Josh,Lambo,Josh Lambo,K,3,2,0,0,9,5,5,2019,JAC
10158,5128,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,2,2,2,0,16,4,9,2019,MIN
10159,5128,AR-1450,KEEP,Aldrick,Rosas,Aldrick Rosas,K,1,1,0,0,4,5,4,2019,NYG
10160,5129,DH-3970,KEEP,Dustin,Hopkins,Dustin Hopkins,K,1,0,0,0,1,5,7,2019,WAS
10161,5129,MN-0800,KEEP,Mike,Nugent,Mike Nugent,K,3,2,0,0,9,1,15,2019,NE
10162,5130,JE-0250,KEEP,Jake,Elliott,Jake Elliott,K,4,1,0,0,7,5,3,2019,PHI
10163,5130,SF-0050,KEEP,Sam,Ficken,Sam Ficken,K,0,0,0,0,0,3,4,2019,NYJ
10164,5131,WL-0300,KEEP,Wil,Lutz,Wil Lutz,K,4,1,0,0,7,5,4,2019,NO
10165,5131,MG-0306,KEEP,Matt,Gay,Matt Gay,K,3,0,1,0,7,5,1,2019,TB
10166,5132,BM-1650,KEEP,Brandon,McManus,Brandon McManus,K,2,0,2,0,10,5,7,2019,DEN
10167,5132,CM-2137,KEEP,Chase,McLaughlin,Chase McLaughlin,K,1,1,1,0,8,1,1,2019,LAC
10168,5133,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,4,2,0,0,10,5,13,2019,GB
10169,5133,BM-0062,KEEP,Brett,Maher,Brett Maher,K,3,1,0,0,6,5,7,2019,DAL
10170,5134,HB-0500,KEEP,Harrison,Butker,Harrison Butker,K,1,2,0,0,7,5,3,2019,KC
10171,5134,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,1,4,0,0,13,5,24,2019,IND
10172,5135,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,4,0,1,0,8,4,15,2019,SF
10173,5135,AS-0575,KEEP,Austin,Seibert,Austin Seibert,K,0,1,0,0,3,5,1,2019,CLE
10174,5136,MN-0800,KEEP,Mike,Nugent,Mike Nugent,K,5,0,0,0,5,2,15,2019,NE
10175,5136,AR-1450,KEEP,Aldrick,Rosas,Aldrick Rosas,K,2,0,0,0,2,6,4,2019,NYG
10176,5137,JS-3825,KEEP,Joey,Slye,Joey Slye,K,4,1,2,0,15,6,1,2019,CAR
10177,5137,MG-0306,KEEP,Matt,Gay,Matt Gay,K,1,0,0,1,6,6,1,2019,TB
10178,5138,RB-4650,KEEP,Randy,Bullock,Randy Bullock,K,2,1,0,0,5,6,8,2019,CIN
10179,5138,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,2,1,2,0,13,6,8,2019,BAL
10180,5139,HB-0500,KEEP,Harrison,Butker,Harrison Butker,K,3,0,1,0,7,6,3,2019,KC
10181,5139,KF-0075,KEEP,Ka'imi,Fairbairn,Ka'imi Fairbairn,K,2,0,1,0,6,6,4,2019,HOU
10182,5140,WL-0300,KEEP,Wil,Lutz,Wil Lutz,K,1,1,1,0,8,6,4,2019,NO
