pid,gid,year,week,fgxp,fkicker,first,last,name,dist,good
769702,4694,2017,12,FG,GZ-2000,Greg,Zuerlein,Greg Zuerlein,63,0
769807,4695,2017,12,FG,BW-0350,Blair,Walsh,Blair Walsh,48,0
770101,4696,2017,12,FG,GT-0150,Giorgio,Tavecchio,Giorgio Tavecchio,35,0
770398,4698,2017,12,FG,MC-3000,Mason,Crosby,Mason Crosby,57,0
770900,4701,2017,13,FG,WL-0300,Wil,Lutz,Wil Lutz,38,0
771159,4703,2017,13,FG,MP-2100,Matt,Prater,Matt Prater,43,0
771305,4704,2017,13,FG,RS-3400,Ryan,Succop,Ryan Succop,40,0
771353,4704,2017,13,FG,KF-0075,Ka'imi,Fairbairn,Ka'imi Fairbairn,48,0
771382,4704,2017,13,FG,KF-0075,Ka'imi,Fairbairn,Ka'imi Fairbairn,28,0
771662,4706,2017,13,FG,HB-0500,Harrison,Butker,Harrison Butker,38,0
771914,4707,2017,13,FG,MB-4600,Matt,Bryant,Matt Bryant,45,0
772410,4711,2017,13,FG,TC-2450,Travis,Coons,Travis Coons,38,0
772669,4712,2017,13,FG,PD-0200,Phil,Dawson,Phil Dawson,45,0
773837,4720,2017,14,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,33,0
773951,4720,2017,14,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,43,0
774100,4721,2017,14,FG,KF-0250,Kai,Forbath,Kai Forbath,54,0
774482,4723,2017,14,FG,KF-0075,Ka'imi,Fairbairn,Ka'imi Fairbairn,52,0
774557,4724,2017,14,FG,BW-0350,Blair,Walsh,Blair Walsh,38,0
774685,4725,2017,14,FG,BM-1650,Brandon,McManus,Brandon McManus,29,0
774872,4726,2017,14,FG,RS-3400,Ryan,Succop,Ryan Succop,58,0
774910,4726,2017,14,FG,PD-0200,Phil,Dawson,Phil Dawson,40,0
775151,4728,2017,14,FG,DB-0200,Dan,Bailey,Dan Bailey,53,0
775219,4728,2017,14,FG,DB-0200,Dan,Bailey,Dan Bailey,50,0
775848,4732,2017,15,FG,BM-1650,Brandon,McManus,Brandon McManus,40,0
776212,4734,2017,15,FG,HB-0500,Harrison,Butker,Harrison Butker,52,0
777617,4742,2017,15,FG,AR-1450,Aldrick,Rosas,Aldrick Rosas,48,0
778206,4746,2017,15,FG,GT-0150,Giorgio,Tavecchio,Giorgio Tavecchio,39,0
778402,4747,2017,15,FG,MB-4600,Matt,Bryant,Matt Bryant,33,0
778447,4747,2017,15,FG,PM-1300,Patrick,Murray,Patrick Murray,54,0
778478,4748,2017,16,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,38,0
778528,4748,2017,16,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,60,0
779058,4751,2017,16,FG,SH-0400,Stephen,Hauschka,Stephen Hauschka,50,0
779531,4754,2017,16,FG,MP-2100,Matt,Prater,Matt Prater,50,0
779693,4755,2017,16,FG,NR-0700,Nick,Rose,Nick Rose,47,0
779814,4756,2017,16,FG,SF-0050,Sam,Ficken,Sam Ficken,36,0
779855,4756,2017,16,FG,RS-3400,Ryan,Succop,Ryan Succop,45,0
780066,4757,2017,16,FG,CP-0575,Cody,Parkey,Cody Parkey,48,0
780090,4757,2017,16,FG,HB-0500,Harrison,Butker,Harrison Butker,46,0
780243,4758,2017,16,FG,PM-1300,Patrick,Murray,Patrick Murray,51,0
780508,4760,2017,16,FG,AR-1450,Aldrick,Rosas,Aldrick Rosas,33,0
780759,4761,2017,16,FG,DB-0200,Dan,Bailey,Dan Bailey,34,0
780776,4761,2017,16,FG,DB-0200,Dan,Bailey,Dan Bailey,48,0
780999,4763,2017,16,FG,JE-0250,Jake,Elliott,Jake Elliott,33,0
781054,4763,2017,16,FG,GT-0150,Giorgio,Tavecchio,Giorgio Tavecchio,48,0
781501,4766,2017,17,FG,KF-0250,Kai,Forbath,Kai Forbath,55,0
782082,4769,2017,17,FG,DB-0200,Dan,Bailey,Dan Bailey,23,0
782770,4774,2017,17,FG,CC-1150,Chandler,Catanzaro,Chandler Catanzaro,40,0
783012,4775,2017,17,FG,DH-3970,Dustin,Hopkins,Dustin Hopkins,47,0
783234,4776,2017,17,FG,BW-0350,Blair,Walsh,Blair Walsh,48,0
783449,4778,2017,17,FG,NR-0700,Nick,Rose,Nick Rose,50,0
783815,4780,2017,18,FG,HB-0500,Harrison,Butker,Harrison Butker,48,0
784224,4783,2017,18,FG,GG-0100,Graham,Gano,Graham Gano,25,0
784603,4785,2017,19,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,53,0
784942,4787,2017,19,FG,WL-0300,Wil,Lutz,Wil Lutz,58,0
784946,4787,2017,19,FG,KF-0250,Kai,Forbath,Kai Forbath,49,0
785402,4790,2017,21,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,26,0
785780,4792,2018,1,FG,SH-0400,Stephen,Hauschka,Stephen Hauschka,52,0
786101,4793,2018,1,FG,CB-2275,Chris,Boswell,Chris Boswell,42,0
786111,4793,2018,1,FG,ZG-0050,Zane,Gonzalez,Zane Gonzalez,43,0
786235,4794,2018,1,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,55,0
786952,4798,2018,1,FG,CC-1150,Chandler,Catanzaro,Chandler Catanzaro,44,0
787296,4800,2018,1,FG,CS-4250,Caleb,Sturgis,Caleb Sturgis,48,0
787570,4802,2018,1,FG,BM-0062,Brett,Maher,Brett Maher,47,0
787697,4803,2018,1,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,46,0
788002,4805,2018,1,FG,MP-2100,Matt,Prater,Matt Prater,55,0
788077,4805,2018,1,FG,MP-2100,Matt,Prater,Matt Prater,44,0
788170,4806,2018,1,FG,GZ-2000,Greg,Zuerlein,Greg Zuerlein,46,0
788869,4810,2018,2,FG,DC-0450,Daniel,Carlson,Daniel Carlson,48,0
788966,4810,2018,2,FG,MC-3000,Mason,Crosby,Mason Crosby,52,0
788974,4810,2018,2,FG,DC-0450,Daniel,Carlson,Daniel Carlson,49,0
788988,4810,2018,2,FG,DC-0450,Daniel,Carlson,Daniel Carlson,35,0
789045,4811,2018,2,FG,WL-0300,Wil,Lutz,Wil Lutz,44,0
789096,4811,2018,2,FG,ZG-0050,Zane,Gonzalez,Zane Gonzalez,44,0
789142,4811,2018,2,FG,ZG-0050,Zane,Gonzalez,Zane Gonzalez,52,0
789328,4813,2018,2,FG,CB-2275,Chris,Boswell,Chris Boswell,49,0
789564,4814,2018,2,FG,JE-0250,Jake,Elliott,Jake Elliott,42,0
789670,4815,2018,2,FG,KF-0075,Ka'imi,Fairbairn,Ka'imi Fairbairn,54,0
789884,4816,2018,2,FG,DH-3970,Dustin,Hopkins,Dustin Hopkins,49,0
790449,4820,2018,2,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,54,0
791344,4825,2018,3,FG,JT-3950,Justin,Tucker,Justin Tucker,43,0
791580,4826,2018,3,FG,RB-4650,Randy,Bullock,Randy Bullock,53,0
791841,4828,2018,3,FG,RS-3400,Ryan,Succop,Ryan Succop,48,0
792435,4832,2018,3,FG,JE-0250,Jake,Elliott,Jake Elliott,55,0
792824,4834,2018,3,FG,SF-0050,Sam,Ficken,Sam Ficken,46,0
792915,4835,2018,3,FG,CP-0575,Cody,Parkey,Cody Parkey,46,0
793480,4838,2018,3,FG,CB-2275,Chris,Boswell,Chris Boswell,47,0
793673,4839,2018,4,FG,SF-0050,Sam,Ficken,Sam Ficken,28,0
794520,4844,2018,4,FG,KF-0075,Ka'imi,Fairbairn,Ka'imi Fairbairn,59,0
795089,4848,2018,4,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,38,0
795120,4848,2018,4,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,52,0
795144,4848,2018,4,FG,PD-0200,Phil,Dawson,Phil Dawson,50,0
795213,4848,2018,4,FG,PD-0200,Phil,Dawson,Phil Dawson,45,0
795265,4849,2018,4,FG,MM-2250,Matt,McCrane,Matt McCrane,47,0
795426,4849,2018,4,FG,MM-2250,Matt,McCrane,Matt McCrane,50,0
795465,4850,2018,4,FG,CS-4250,Caleb,Sturgis,Caleb Sturgis,54,0
796139,4854,2018,5,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,38,0
796654,4857,2018,5,FG,RB-4650,Randy,Bullock,Randy Bullock,37,0
796833,4858,2018,5,FG,JT-3950,Justin,Tucker,Justin Tucker,48,0
796921,4858,2018,5,FG,GJ-1200,Greg,Joseph,Greg Joseph,55,0
796982,4859,2018,5,FG,MC-3000,Mason,Crosby,Mason Crosby,41,0
797005,4859,2018,5,FG,MC-3000,Mason,Crosby,Mason Crosby,42,0
797021,4859,2018,5,FG,MC-3000,Mason,Crosby,Mason Crosby,38,0
797063,4859,2018,5,FG,MP-2100,Matt,Prater,Matt Prater,55,0
797111,4859,2018,5,FG,MC-3000,Mason,Crosby,Mason Crosby,56,0
797339,4861,2018,5,FG,JM-7000,Jason,Myers,Jason Myers,30,0
797723,4863,2018,5,FG,MM-2250,Matt,McCrane,Matt McCrane,57,0
797726,4863,2018,5,FG,CS-4250,Caleb,Sturgis,Caleb Sturgis,48,0
797804,4864,2018,5,FG,DB-0200,Dan,Bailey,Dan Bailey,28,0
797841,4864,2018,5,FG,DB-0200,Dan,Bailey,Dan Bailey,45,0
798066,4865,2018,5,FG,RG-1500,Robbie,Gould,Robbie Gould,45,0
798305,4867,2018,5,FG,KF-0075,Ka'imi,Fairbairn,Ka'imi Fairbairn,48,0
798703,4869,2018,6,FG,AR-1450,Aldrick,Rosas,Aldrick Rosas,52,0
798708,4869,2018,6,FG,JE-0250,Jake,Elliott,Jake Elliott,54,0
799608,4874,2018,6,FG,CP-0575,Cody,Parkey,Cody Parkey,53,0
800014,4877,2018,6,FG,MM-2250,Matt,McCrane,Matt McCrane,48,0
800397,4879,2018,6,FG,CS-0250,Cairo,Santos,Cairo Santos,47,0
801341,4885,2018,7,FG,RS-3400,Ryan,Succop,Ryan Succop,51,0
801890,4889,2018,7,FG,HB-0500,Harrison,Butker,Harrison Butker,53,0
802160,4890,2018,7,FG,JS-0350,Jason,Sanders,Jason Sanders,46,0
802248,4891,2018,7,FG,DB-0200,Dan,Bailey,Dan Bailey,42,0
802370,4892,2018,7,FG,JE-0250,Jake,Elliott,Jake Elliott,36,0
802670,4893,2018,7,FG,CC-1150,Chandler,Catanzaro,Chandler Catanzaro,40,0
803022,4895,2018,7,FG,BM-0062,Brett,Maher,Brett Maher,52,0
803830,4901,2018,8,FG,CP-0575,Cody,Parkey,Cody Parkey,40,0
804355,4904,2018,8,FG,BM-1650,Brandon,McManus,Brandon McManus,55,0
804533,4905,2018,8,FG,DH-3970,Dustin,Hopkins,Dustin Hopkins,41,0
804689,4906,2018,8,FG,GJ-1200,Greg,Joseph,Greg Joseph,41,0
805537,4911,2018,8,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,50,0
805738,4912,2018,9,FG,DC-0450,Daniel,Carlson,Daniel Carlson,45,0
806558,4917,2018,9,FG,JM-7000,Jason,Myers,Jason Myers,50,0
806992,4920,2018,9,FG,BM-1650,Brandon,McManus,Brandon McManus,62,0
807073,4920,2018,9,FG,BM-1650,Brandon,McManus,Brandon McManus,51,0
807130,4921,2018,9,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,51,0
807174,4921,2018,9,FG,CS-4250,Caleb,Sturgis,Caleb Sturgis,42,0
807306,4922,2018,9,FG,GZ-2000,Greg,Zuerlein,Greg Zuerlein,51,0
807588,4924,2018,9,FG,BM-0062,Brett,Maher,Brett Maher,38,0
807695,4924,2018,9,FG,RS-3400,Ryan,Succop,Ryan Succop,28,0
807965,4926,2018,10,FG,CP-0575,Cody,Parkey,Cody Parkey,41,0
807970,4926,2018,10,FG,CP-0575,Cody,Parkey,Cody Parkey,34,0
808619,4930,2018,10,FG,JL-0207,Josh,Lambo,Josh Lambo,52,0
808655,4930,2018,10,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,52,0
809029,4933,2018,10,FG,CC-1150,Chandler,Catanzaro,Chandler Catanzaro,30,0
809080,4933,2018,10,FG,CC-1150,Chandler,Catanzaro,Chandler Catanzaro,48,0
809196,4934,2018,10,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,52,0
809711,4937,2018,10,FG,BM-0062,Brett,Maher,Brett Maher,42,0
809951,4939,2018,11,FG,MC-3000,Mason,Crosby,Mason Crosby,47,0
810388,4941,2018,11,FG,RB-4650,Randy,Bullock,Randy Bullock,52,0
810650,4943,2018,11,FG,GG-0100,Graham,Gano,Graham Gano,34,0
811261,4947,2018,11,FG,KF-0075,Ka'imi,Fairbairn,Ka'imi Fairbairn,44,0
811339,4947,2018,11,FG,KF-0075,Ka'imi,Fairbairn,Ka'imi Fairbairn,45,0
811346,4947,2018,11,FG,DH-3970,Dustin,Hopkins,Dustin Hopkins,63,0
812783,4956,2018,12,FG,JL-0207,Josh,Lambo,Josh Lambo,42,0
812978,4957,2018,12,FG,GG-0100,Graham,Gano,Graham Gano,52,0
813010,4958,2018,12,FG,RB-4650,Randy,Bullock,Randy Bullock,54,0
813262,4959,2018,12,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,48,0
813854,4963,2018,12,FG,PD-0200,Phil,Dawson,Phil Dawson,46,0
813967,4964,2018,12,FG,CB-2275,Chris,Boswell,Chris Boswell,48,0
814177,4965,2018,12,FG,DB-0200,Dan,Bailey,Dan Bailey,48,0
814198,4965,2018,12,FG,DB-0200,Dan,Bailey,Dan Bailey,56,0
814785,4969,2018,13,FG,BM-1650,Brandon,McManus,Brandon McManus,50,0
815244,4971,2018,13,FG,MC-3000,Mason,Crosby,Mason Crosby,49,0
815702,4974,2018,13,FG,SH-0400,Stephen,Hauschka,Stephen Hauschka,55,0
815919,4976,2018,13,FG,MB-0020,Michael,Badgley,Michael Badgley,52,0
816615,4980,2018,13,FG,DB-0200,Dan,Bailey,Dan Bailey,48,0
816689,4980,2018,13,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,48,0
817314,4984,2018,14,FG,SH-0400,Stephen,Hauschka,Stephen Hauschka,49,0
817362,4984,2018,14,FG,SH-0400,Stephen,Hauschka,Stephen Hauschka,54,0
817526,4985,2018,14,FG,GZ-2000,Greg,Zuerlein,Greg Zuerlein,40,0
817544,4985,2018,14,FG,CP-0575,Cody,Parkey,Cody Parkey,38,0
817747,4987,2018,14,FG,MB-4600,Matt,Bryant,Matt Bryant,53,0
818105,4989,2018,14,FG,HB-0500,Harrison,Butker,Harrison Butker,51,0
818226,4989,2018,14,FG,HB-0500,Harrison,Butker,Harrison Butker,43,0
818358,4990,2018,14,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,42,0
818459,4991,2018,14,FG,CS-0250,Cairo,Santos,Cairo Santos,46,0
818500,4991,2018,14,FG,CS-0250,Cairo,Santos,Cairo Santos,40,0
819136,4995,2018,14,FG,ZG-0050,Zane,Gonzalez,Zane Gonzalez,54,0
819292,4996,2018,14,FG,BM-0062,Brett,Maher,Brett Maher,45,0
819471,4997,2018,14,FG,CB-2275,Chris,Boswell,Chris Boswell,39,0
819570,4997,2018,14,FG,CB-2275,Chris,Boswell,Chris Boswell,40,0
819694,4998,2018,14,FG,DB-0200,Dan,Bailey,Dan Bailey,47,0
820663,5004,2018,15,FG,MP-2100,Matt,Prater,Matt Prater,48,0
821028,5007,2018,15,FG,BM-0062,Brett,Maher,Brett Maher,48,0
821489,5010,2018,15,FG,RS-3400,Ryan,Succop,Ryan Succop,48,0
821908,5012,2018,15,FG,CB-2275,Chris,Boswell,Chris Boswell,32,0
822135,5013,2018,15,FG,JE-0250,Jake,Elliott,Jake Elliott,53,0
822482,5016,2018,16,FG,JT-3950,Justin,Tucker,Justin Tucker,53,0
822540,5016,2018,16,FG,JT-3950,Justin,Tucker,Justin Tucker,65,0
822670,5017,2018,16,FG,JS-0350,Jason,Sanders,Jason Sanders,47,0
822686,5017,2018,16,FG,KF-0250,Kai,Forbath,Kai Forbath,56,0
823313,5021,2018,16,FG,CS-0250,Cairo,Santos,Cairo Santos,52,0
823587,5023,2018,16,FG,SH-0400,Stephen,Hauschka,Stephen Hauschka,43,0
823720,5024,2018,16,FG,JM-7000,Jason,Myers,Jason Myers,45,0
824161,5026,2018,16,FG,ZG-0050,Zane,Gonzalez,Zane Gonzalez,54,0
824164,5026,2018,16,FG,GZ-2000,Greg,Zuerlein,Greg Zuerlein,57,0
824257,5027,2018,16,FG,CP-0575,Cody,Parkey,Cody Parkey,37,0
824523,5028,2018,16,FG,WL-0300,Wil,Lutz,Wil Lutz,50,0
824590,5029,2018,16,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,36,0
824808,5030,2018,16,FG,BM-1650,Brandon,McManus,Brandon McManus,58,0
824980,5031,2018,17,FG,GJ-1200,Greg,Joseph,Greg Joseph,46,0
825102,5032,2018,17,FG,SH-0400,Stephen,Hauschka,Stephen Hauschka,42,0
826156,5039,2018,17,FG,BM-0062,Brett,Maher,Brett Maher,34,0
827646,5048,2018,18,FG,BM-0062,Brett,Maher,Brett Maher,58,0
827666,5048,2018,18,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,57,0
827828,5049,2018,18,FG,MB-0020,Michael,Badgley,Michael Badgley,41,0
827849,5049,2018,18,FG,JT-3950,Justin,Tucker,Justin Tucker,50,0
828070,5050,2018,18,FG,CP-0575,Cody,Parkey,Cody Parkey,43,0
828155,5051,2018,19,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,23,0
828329,5052,2018,19,FG,GZ-2000,Greg,Zuerlein,Greg Zuerlein,63,0
828737,5054,2018,19,FG,WL-0300,Wil,Lutz,Wil Lutz,52,0
829119,5057,2018,21,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,46,0
829260,5057,2018,21,FG,GZ-2000,Greg,Zuerlein,Greg Zuerlein,48,0
829814,5061,2019,1,FG,KV-0250,Kaare,Vedvik,Kaare Vedvik,45,0
830091,5063,2019,1,FG,JS-3825,Joey,Slye,Joey Slye,53,0
830220,5063,2019,1,FG,GZ-2000,Greg,Zuerlein,Greg Zuerlein,41,0
