uid,gid,year,week,player,first,last,name,position1,team,details,pstat,gstat
28494,5157,2019,7,NP-0182,Nathan,Peterman,Nathan Peterman,QB,OAK,Elbow,,IR
28953,5170,2019,8,NP-0182,Nathan,Peterman,Nathan Peterman,QB,OAK,Elbow,,IR
29581,5187,2019,9,NP-0182,Nathan,Peterman,Nathan Peterman,QB,OAK,Elbow,,IR
29819,5193,2019,10,NP-0182,Nathan,Peterman,Nathan Peterman,QB,OAK,Elbow,,IR
30659,5216,2019,11,NP-0182,Nathan,Peterman,Nathan Peterman,QB,OAK,Elbow,,IR
31021,5226,2019,12,NP-0182,Nathan,Peterman,Nathan Peterman,QB,OAK,Elbow,,IR
31514,5239,2019,13,NP-0182,Nathan,Peterman,Nathan Peterman,QB,OAK,Elbow,,IR
32466,5263,2019,14,NP-0182,Nathan,Peterman,Nathan Peterman,QB,OAK,Elbow,,IR
33067,5277,2019,15,NP-0182,Nathan,Peterman,Nathan Peterman,QB,OAK,Elbow,,IR
33690,5292,2019,16,NP-0182,Nathan,Peterman,Nathan Peterman,QB,OAK,Elbow,,IR
34561,5312,2019,17,NP-0182,Nathan,Peterman,Nathan Peterman,QB,OAK,Elbow,,IR
25482,5065,2019,1,NS-0775,Nate,Sudfeld,Nate Sudfeld,QB,PHI,Wrist,DNP,Out
29031,5173,2019,8,OH-0250,O.J.,Howard,O.J. Howard,TE,TB,Hamstring,DNP,Out
29623,5188,2019,9,OH-0250,O.J.,Howard,O.J. Howard,TE,TB,Hamstring,DNP,Out
29637,5189,2019,9,PB-0725,Pharaoh,Brown,Pharaoh Brown,TE,CLE,Concussion,DNP,Out
25739,5073,2019,1,PB-1200,Paul,Butler,Paul Butler,TE,OAK,Undisclosed,,IR
27653,5134,2019,5,PC-0050,Parris,Campbell,Parris Campbell,WR,IND,Abdomen,DNP,Out
28310,5152,2019,7,PC-0050,Parris,Campbell,Parris Campbell,WR,IND,Abdomen,DNP,Out
30094,5202,2019,10,PC-0050,Parris,Campbell,Parris Campbell,WR,IND,Hand,DNP,Out
30461,5212,2019,11,PC-0050,Parris,Campbell,Parris Campbell,WR,IND,Hand,DNP,Out
30793,5220,2019,12,PC-0050,Parris,Campbell,Parris Campbell,WR,IND,Hand,Limited,Out
33187,5281,2019,15,PC-0050,Parris,Campbell,Parris Campbell,WR,IND,Foot,,IR
33317,5284,2019,16,PC-0050,Parris,Campbell,Parris Campbell,WR,IND,Foot,,IR
34082,5302,2019,17,PC-0050,Parris,Campbell,Parris Campbell,WR,IND,Foot,,IR
27727,5136,2019,6,PD-0800,Phillip,Dorsett,Phillip Dorsett,WR,NE,Hamstring,DNP,Out
25545,5067,2019,1,PH-0350,Penny,Hart,Penny Hart,WR,IND,Undisclosed,,IR
29206,5177,2019,8,PM-0025,Patrick,Mahomes,Patrick Mahomes,QB,KC,Knee,Limited,Out
30574,5214,2019,11,PR-0150,Paul,Richardson,Paul Richardson,WR,WAS,Hamstring,DNP,Out
31701,5244,2019,13,PR-0150,Paul,Richardson,Paul Richardson,WR,WAS,Hamstring,DNP,Out
32318,5259,2019,14,PR-0150,Paul,Richardson,Paul Richardson,WR,WAS,Hamstring,DNP,Out
32858,5273,2019,15,PR-0150,Paul,Richardson,Paul Richardson,WR,WAS,Hamstring,DNP,Out
33641,5291,2019,16,PR-0150,Paul,Richardson,Paul Richardson,WR,WAS,Hamstring,,IR
34464,5310,2019,17,PR-0150,Paul,Richardson,Paul Richardson,WR,WAS,Hamstring,,IR
30128,5202,2019,10,PW-1150,Preston,Williams,Preston Williams,WR,MIA,Knee - ACL,,IR
30346,5208,2019,11,PW-1150,Preston,Williams,Preston Williams,WR,MIA,Knee - ACL,,IR
30949,5224,2019,12,PW-1150,Preston,Williams,Preston Williams,WR,MIA,Knee - ACL,,IR
31531,5240,2019,13,PW-1150,Preston,Williams,Preston Williams,WR,MIA,Knee - ACL,,IR
32214,5257,2019,14,PW-1150,Preston,Williams,Preston Williams,WR,MIA,Knee - ACL,,IR
32780,5271,2019,15,PW-1150,Preston,Williams,Preston Williams,WR,MIA,Knee - ACL,,IR
33374,5285,2019,16,PW-1150,Preston,Williams,Preston Williams,WR,MIA,Knee - ACL,,IR
34183,5304,2019,17,PW-1150,Preston,Williams,Preston Williams,WR,MIA,Knee - ACL,,IR
26166,5089,2019,2,QE-0100,Quincy,Enunwa,Quincy Enunwa,WR,NYJ,Neck,,IR
26430,5097,2019,3,QE-0100,Quincy,Enunwa,Quincy Enunwa,WR,NYJ,Neck,,IR
27510,5130,2019,5,QE-0100,Quincy,Enunwa,Quincy Enunwa,WR,NYJ,Neck,,IR
28082,5146,2019,6,QE-0100,Quincy,Enunwa,Quincy Enunwa,WR,NYJ,Neck,,IR
28692,5163,2019,7,QE-0100,Quincy,Enunwa,Quincy Enunwa,WR,NYJ,Neck,,IR
28897,5169,2019,8,QE-0100,Quincy,Enunwa,Quincy Enunwa,WR,NYJ,Neck,,IR
29457,5184,2019,9,QE-0100,Quincy,Enunwa,Quincy Enunwa,WR,NYJ,Neck,,IR
30064,5201,2019,10,QE-0100,Quincy,Enunwa,Quincy Enunwa,WR,NYJ,Neck,,IR
30537,5214,2019,11,QE-0100,Quincy,Enunwa,Quincy Enunwa,WR,NYJ,Neck,,IR
30991,5226,2019,12,QE-0100,Quincy,Enunwa,Quincy Enunwa,WR,NYJ,Neck,,IR
31450,5238,2019,13,QE-0100,Quincy,Enunwa,Quincy Enunwa,WR,NYJ,Neck,,IR
32222,5257,2019,14,QE-0100,Quincy,Enunwa,Quincy Enunwa,WR,NYJ,Neck,,IR
32580,5266,2019,15,QE-0100,Quincy,Enunwa,Quincy Enunwa,WR,NYJ,Neck,,IR
33705,5293,2019,16,QE-0100,Quincy,Enunwa,Quincy Enunwa,WR,NYJ,Neck,,IR
34283,5306,2019,17,QE-0100,Quincy,Enunwa,Quincy Enunwa,WR,NYJ,Neck,,IR
25516,5066,2019,1,RA-1137,Rodney,Anderson,Rodney Anderson,RB,CIN,Knee - ACL,,IR
26003,5083,2019,2,RA-1137,Rodney,Anderson,Rodney Anderson,RB,CIN,Knee - ACL,,IR
26306,5093,2019,3,RA-1137,Rodney,Anderson,Rodney Anderson,RB,CIN,Knee - ACL,,IR
27186,5120,2019,4,RA-1137,Rodney,Anderson,Rodney Anderson,RB,CIN,Knee - ACL,,IR
27259,5122,2019,5,RA-1137,Rodney,Anderson,Rodney Anderson,RB,CIN,Knee - ACL,,IR
27818,5138,2019,6,RA-1137,Rodney,Anderson,Rodney Anderson,RB,CIN,Knee - ACL,,IR
28342,5153,2019,7,RA-1137,Rodney,Anderson,Rodney Anderson,RB,CIN,Knee - ACL,,IR
28799,5166,2019,8,RA-1137,Rodney,Anderson,Rodney Anderson,RB,CIN,Knee - ACL,,IR
29920,5196,2019,10,RA-1137,Rodney,Anderson,Rodney Anderson,RB,CIN,Knee - ACL,,IR
30646,5216,2019,11,RA-1137,Rodney,Anderson,Rodney Anderson,RB,CIN,Knee - ACL,,IR
31042,5227,2019,12,RA-1137,Rodney,Anderson,Rodney Anderson,RB,CIN,Knee - ACL,,IR
31445,5238,2019,13,RA-1137,Rodney,Anderson,Rodney Anderson,RB,CIN,Knee - ACL,,IR
32051,5253,2019,14,RA-1137,Rodney,Anderson,Rodney Anderson,RB,CIN,Knee - ACL,,IR
32809,5272,2019,15,RA-1137,Rodney,Anderson,Rodney Anderson,RB,CIN,Knee - ACL,,IR
33350,5285,2019,16,RA-1137,Rodney,Anderson,Rodney Anderson,RB,CIN,Knee - ACL,,IR
33999,5300,2019,17,RA-1137,Rodney,Anderson,Rodney Anderson,RB,CIN,Knee - ACL,,IR
30973,5225,2019,12,RE-0400,Rhett,Ellison,Rhett Ellison,TE,NYG,Concussion,DNP,Out
31430,5237,2019,13,RE-0400,Rhett,Ellison,Rhett Ellison,TE,NYG,Concussion,DNP,Out
32532,5265,2019,14,RE-0400,Rhett,Ellison,Rhett Ellison,TE,NYG,Concussion,DNP,Out
32796,5271,2019,15,RE-0400,Rhett,Ellison,Rhett Ellison,TE,NYG,Concussion,LP,Out
33630,5291,2019,16,RE-0400,Rhett,Ellison,Rhett Ellison,TE,NYG,Concussion,LP,Out
34324,5307,2019,17,RE-0400,Rhett,Ellison,Rhett Ellison,TE,NYG,Concussion,LP,IR
32578,5266,2019,15,RG-1870,Ryan,Griffin,Ryan Griffin,TE,NYJ,Ankle,DNP,IR
33704,5293,2019,16,RG-1870,Ryan,Griffin,Ryan Griffin,TE,NYJ,Ankle,,IR
34276,5306,2019,17,RG-1870,Ryan,Griffin,Ryan Griffin,TE,NYJ,Ankle,,IR
28682,5163,2019,7,RI-0500,Ryan,Izzo,Ryan Izzo,TE,NE,Concussion,DNP,Out
29132,5175,2019,8,RI-0500,Ryan,Izzo,Ryan Izzo,TE,NE,Concussion,DNP,Out
31871,5248,2019,13,RI-0500,Ryan,Izzo,Ryan Izzo,TE,NE,Illness,DNP,Out
25392,5060,2019,1,RL-1325,Ricardo,Louis,Ricardo Louis,WR,MIA,Knee,,IR
25980,5082,2019,2,RL-1325,Ricardo,Louis,Ricardo Louis,WR,MIA,Knee,,IR
26401,5096,2019,3,RL-1325,Ricardo,Louis,Ricardo Louis,WR,MIA,Knee,,IR
26860,5110,2019,4,RL-1325,Ricardo,Louis,Ricardo Louis,WR,MIA,Knee,,IR
27957,5143,2019,6,RL-1325,Ricardo,Louis,Ricardo Louis,WR,MIA,Knee,,IR
28426,5155,2019,7,RL-1325,Ricardo,Louis,Ricardo Louis,WR,MIA,Knee,,IR
29232,5178,2019,8,RL-1325,Ricardo,Louis,Ricardo Louis,WR,MIA,Knee,,IR
29448,5184,2019,9,RL-1325,Ricardo,Louis,Ricardo Louis,WR,MIA,Knee,,IR
30130,5202,2019,10,RL-1325,Ricardo,Louis,Ricardo Louis,WR,MIA,Knee,,IR
30343,5208,2019,11,RL-1325,Ricardo,Louis,Ricardo Louis,WR,MIA,Knee,,IR
30951,5224,2019,12,RL-1325,Ricardo,Louis,Ricardo Louis,WR,MIA,Knee,,IR
31537,5240,2019,13,RL-1325,Ricardo,Louis,Ricardo Louis,WR,MIA,Knee,,IR
32216,5257,2019,14,RL-1325,Ricardo,Louis,Ricardo Louis,WR,MIA,Knee,,IR
32776,5271,2019,15,RL-1325,Ricardo,Louis,Ricardo Louis,WR,MIA,Knee,,IR
33381,5285,2019,16,RL-1325,Ricardo,Louis,Ricardo Louis,WR,MIA,Knee,,IR
34188,5304,2019,17,RL-1325,Ricardo,Louis,Ricardo Louis,WR,MIA,Knee,,IR
26027,5084,2019,2,RN-1250,Roosevelt,Nix,Roosevelt Nix,RB,PIT,Knee,DNP,Out
26625,5103,2019,3,RN-1250,Roosevelt,Nix,Roosevelt Nix,RB,PIT,Knee,DNP,Out
27200,5120,2019,4,RN-1250,Roosevelt,Nix,Roosevelt Nix,RB,PIT,Knee,DNP,Out
27325,5124,2019,5,RN-1250,Roosevelt,Nix,Roosevelt Nix,RB,PIT,Knee,DNP,Out
28159,5148,2019,6,RN-1250,Roosevelt,Nix,Roosevelt Nix,RB,PIT,Knee,DNP,Out
30159,5203,2019,10,RN-1250,Roosevelt,Nix,Roosevelt Nix,RB,PIT,Knee,DNP,Out
30262,5206,2019,11,RN-1250,Roosevelt,Nix,Roosevelt Nix,RB,PIT,Knee,DNP,Out
31050,5227,2019,12,RN-1250,Roosevelt,Nix,Roosevelt Nix,RB,PIT,Knee,,IR
31779,5246,2019,13,RN-1250,Roosevelt,Nix,Roosevelt Nix,RB,PIT,Knee,,IR
32444,5262,2019,14,RN-1250,Roosevelt,Nix,Roosevelt Nix,RB,PIT,Knee,,IR
32627,5267,2019,15,RN-1250,Roosevelt,Nix,Roosevelt Nix,RB,PIT,Knee,,IR
33747,5293,2019,16,RN-1250,Roosevelt,Nix,Roosevelt Nix,RB,PIT,Knee,,IR
34379,5308,2019,17,RN-1250,Roosevelt,Nix,Roosevelt Nix,RB,PIT,Knee,,IR
33779,5294,2019,16,RP-0550,Rashaad,Penny,Rashaad Penny,RB,SEA,Knee - ACL,,IR
34571,5313,2019,17,RP-0550,Rashaad,Penny,Rashaad Penny,RB,SEA,Knee - ACL,,IR
34765,5317,2019,18,RP-0550,Rashaad,Penny,Rashaad Penny,RB,SEA,Knee - ACL,,IR
34907,5321,2019,19,RP-0550,Rashaad,Penny,Rashaad Penny,RB,SEA,Knee - ACL,,IR
25484,5065,2019,1,RR-1050,Richard,Rodgers,Richard Rodgers,TE,PHI,Foot,,IR
26990,5114,2019,4,RS-0975,Russell,Shepard,Russell Shepard,WR,NYG,Foot,DNP,IR
27447,5128,2019,5,RS-0975,Russell,Shepard,Russell Shepard,WR,NYG,Foot,,IR
27735,5136,2019,6,RS-0975,Russell,Shepard,Russell Shepard,WR,NYG,Foot,,IR
28276,5151,2019,7,RS-0975,Russell,Shepard,Russell Shepard,WR,NYG,Foot,,IR
28861,5168,2019,8,RS-0975,Russell,Shepard,Russell Shepard,WR,NYG,Foot,,IR
29782,5192,2019,9,RS-0975,Russell,Shepard,Russell Shepard,WR,NYG,Foot,,IR
30054,5201,2019,10,RS-0975,Russell,Shepard,Russell Shepard,WR,NYG,Foot,,IR
30971,5225,2019,12,RS-0975,Russell,Shepard,Russell Shepard,WR,NYG,Foot,,IR
31426,5237,2019,13,RS-0975,Russell,Shepard,Russell Shepard,WR,NYG,Foot,,IR
32531,5265,2019,14,RS-0975,Russell,Shepard,Russell Shepard,WR,NYG,Foot,,IR
32794,5271,2019,15,RS-0975,Russell,Shepard,Russell Shepard,WR,NYG,Foot,,IR
33629,5291,2019,16,RS-0975,Russell,Shepard,Russell Shepard,WR,NYG,Foot,,IR
34325,5307,2019,17,RS-0975,Russell,Shepard,Russell Shepard,WR,NYG,Foot,,IR
25637,5069,2019,1,RS-2125,Rod,Smith,Rod Smith,RB,NYG,Groin,,IR
25480,5064,2019,1,RS-3400,Ryan,Succop,Ryan Succop,K,TEN,Knee,,IR
25877,5078,2019,2,RS-3400,Ryan,Succop,Ryan Succop,K,TEN,Knee,,IR
26219,5090,2019,3,RS-3400,Ryan,Succop,Ryan Succop,K,TEN,Knee,,IR
26976,5113,2019,4,RS-3400,Ryan,Succop,Ryan Succop,K,TEN,Knee,,IR
27351,5125,2019,5,RS-3400,Ryan,Succop,Ryan Succop,K,TEN,Knee,,IR
28132,5147,2019,6,RS-3400,Ryan,Succop,Ryan Succop,K,TEN,Knee,,IR
28567,5159,2019,7,RS-3400,Ryan,Succop,Ryan Succop,K,TEN,Knee,,IR
29056,5173,2019,8,RS-3400,Ryan,Succop,Ryan Succop,K,TEN,Knee,,IR
33612,5290,2019,16,RS-3400,Ryan,Succop,Ryan Succop,K,TEN,Knee,,IR
34423,5309,2019,17,RS-3400,Ryan,Succop,Ryan Succop,K,TEN,Knee,,IR
34671,5315,2019,18,RS-3400,Ryan,Succop,Ryan Succop,K,TEN,Knee,,IR
34819,5319,2019,19,RS-3400,Ryan,Succop,Ryan Succop,K,TEN,Knee,,IR
34959,5322,2019,20,RS-3400,Ryan,Succop,Ryan Succop,K,TEN,Knee,,IR
30261,5206,2019,11,RS-3525,Ryan,Switzer,Ryan Switzer,WR,PIT,Back,DNP,IR
31051,5227,2019,12,RS-3525,Ryan,Switzer,Ryan Switzer,WR,PIT,Back,,IR
31781,5246,2019,13,RS-3525,Ryan,Switzer,Ryan Switzer,WR,PIT,Back,,IR
32446,5262,2019,14,RS-3525,Ryan,Switzer,Ryan Switzer,WR,PIT,Back,,IR
32628,5267,2019,15,RS-3525,Ryan,Switzer,Ryan Switzer,WR,PIT,Back,,IR
33746,5293,2019,16,RS-3525,Ryan,Switzer,Ryan Switzer,WR,PIT,Back,,IR
34383,5308,2019,17,RS-3525,Ryan,Switzer,Ryan Switzer,WR,PIT,Back,,IR
26991,5114,2019,4,SB-0212,Saquon,Barkley,Saquon Barkley,RB,NYG,Ankle,DNP,Out
27457,5128,2019,5,SB-0212,Saquon,Barkley,Saquon Barkley,RB,NYG,Ankle,Limited,Out
27736,5136,2019,6,SB-0212,Saquon,Barkley,Saquon Barkley,RB,NYG,Ankle,Limited,Out
27600,5132,2019,5,SC-1850,Sean,Culkin,Sean Culkin,TE,LAC,Achilles,,IR
28143,5148,2019,6,SC-1850,Sean,Culkin,Sean Culkin,TE,LAC,Achilles,,IR
28542,5159,2019,7,SC-1850,Sean,Culkin,Sean Culkin,TE,LAC,Achilles,,IR
28831,5167,2019,8,SC-1850,Sean,Culkin,Sean Culkin,TE,LAC,Achilles,,IR
29703,5190,2019,9,SC-1850,Sean,Culkin,Sean Culkin,TE,LAC,Achilles,,IR
29785,5193,2019,10,SC-1850,Sean,Culkin,Sean Culkin,TE,LAC,Achilles,,IR
30752,5219,2019,11,SC-1850,Sean,Culkin,Sean Culkin,TE,LAC,Achilles,,IR
31812,5247,2019,13,SC-1850,Sean,Culkin,Sean Culkin,TE,LAC,Achilles,,IR
32358,5260,2019,14,SC-1850,Sean,Culkin,Sean Culkin,TE,LAC,Achilles,,IR
33158,5280,2019,15,SC-1850,Sean,Culkin,Sean Culkin,TE,LAC,Achilles,,IR
33661,5292,2019,16,SC-1850,Sean,Culkin,Sean Culkin,TE,LAC,Achilles,,IR
34154,5303,2019,17,SC-1850,Sean,Culkin,Sean Culkin,TE,LAC,Achilles,,IR
26168,5089,2019,2,SD-0175,Sam,Darnold,Sam Darnold,QB,NYJ,Illness,DNP,Out
26422,5097,2019,3,SD-0175,Sam,Darnold,Sam Darnold,QB,NYJ,Illness,DNP,Out
27516,5130,2019,5,SD-0175,Sam,Darnold,Sam Darnold,QB,NYJ,Illness,Limited,Out
31124,5229,2019,12,SD-0534,Seth,DeValve,Seth DeValve,TE,JAC,Oblique,DNP,Out
31614,5242,2019,13,SD-0534,Seth,DeValve,Seth DeValve,TE,JAC,Oblique,DNP,Out
27461,5129,2019,5,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,K,NE,Hip,,IR
27720,5136,2019,6,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,K,NE,Hip,,IR
28677,5163,2019,7,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,K,NE,Hip,,IR
29130,5175,2019,8,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,K,NE,Hip,,IR
29744,5191,2019,9,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,K,NE,Hip,,IR
30683,5217,2019,11,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,K,NE,Hip,,IR
31175,5230,2019,12,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,K,NE,Hip,,IR
31873,5248,2019,13,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,K,NE,Hip,,IR
32410,5261,2019,14,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,K,NE,Hip,,IR
32836,5272,2019,15,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,K,NE,Hip,,IR
33289,5283,2019,16,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,K,NE,Hip,,IR
34214,5304,2019,17,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,K,NE,Hip,,IR
34655,5315,2019,18,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,K,NE,Hip,,IR
25543,5067,2019,1,SI-0250,Steve,Ishmael,Steve Ishmael,WR,IND,Knee,,IR
25850,5078,2019,2,SI-0250,Steve,Ishmael,Steve Ishmael,WR,IND,Knee,,IR
26238,5091,2019,3,SI-0250,Steve,Ishmael,Steve Ishmael,WR,IND,Knee,,IR
26909,5112,2019,4,SI-0250,Steve,Ishmael,Steve Ishmael,WR,IND,Knee,,IR
27661,5134,2019,5,SI-0250,Steve,Ishmael,Steve Ishmael,WR,IND,Knee,,IR
28313,5152,2019,7,SI-0250,Steve,Ishmael,Steve Ishmael,WR,IND,Knee,,IR
29162,5176,2019,8,SI-0250,Steve,Ishmael,Steve Ishmael,WR,IND,Knee,,IR
29376,5182,2019,9,SI-0250,Steve,Ishmael,Steve Ishmael,WR,IND,Knee,,IR
30091,5202,2019,10,SI-0250,Steve,Ishmael,Steve Ishmael,WR,IND,Knee,,IR
30462,5212,2019,11,SI-0250,Steve,Ishmael,Steve Ishmael,WR,IND,Knee,,IR
30788,5220,2019,12,SI-0250,Steve,Ishmael,Steve Ishmael,WR,IND,Knee,,IR
31639,5243,2019,13,SI-0250,Steve,Ishmael,Steve Ishmael,WR,IND,Knee,,IR
32154,5256,2019,14,SI-0250,Steve,Ishmael,Steve Ishmael,WR,IND,Knee,,IR
33185,5281,2019,15,SI-0250,Steve,Ishmael,Steve Ishmael,WR,IND,Knee,,IR
33314,5284,2019,16,SI-0250,Steve,Ishmael,Steve Ishmael,WR,IND,Knee,,IR
34075,5302,2019,17,SI-0250,Steve,Ishmael,Steve Ishmael,WR,IND,Knee,,IR
31618,5242,2019,13,SM-2653,Scott,Miller,Scott Miller,WR,TB,Hamstring,DNP,Out
32179,5256,2019,14,SM-2653,Scott,Miller,Scott Miller,WR,TB,Hamstring,DNP,Out
33462,5287,2019,16,SM-2653,Scott,Miller,Scott Miller,WR,TB,Hamstring,,IR
33937,5298,2019,17,SM-2653,Scott,Miller,Scott Miller,WR,TB,Hamstring,,IR
25653,5070,2019,1,SP-1425,Shawn,Poindexter,Shawn Poindexter,WR,SF,Knee,,IR
26016,5083,2019,2,SP-1425,Shawn,Poindexter,Shawn Poindexter,WR,SF,Knee,,IR
26640,5103,2019,3,SP-1425,Shawn,Poindexter,Shawn Poindexter,WR,SF,Knee,,IR
27701,5135,2019,5,SP-1425,Shawn,Poindexter,Shawn Poindexter,WR,SF,Knee,,IR
28054,5145,2019,6,SP-1425,Shawn,Poindexter,Shawn Poindexter,WR,SF,Knee,,IR
28508,5158,2019,7,SP-1425,Shawn,Poindexter,Shawn Poindexter,WR,SF,Knee,,IR
29095,5174,2019,8,SP-1425,Shawn,Poindexter,Shawn Poindexter,WR,SF,Knee,,IR
29290,5179,2019,9,SP-1425,Shawn,Poindexter,Shawn Poindexter,WR,SF,Knee,,IR
30235,5205,2019,10,SP-1425,Shawn,Poindexter,Shawn Poindexter,WR,SF,Knee,,IR
30631,5215,2019,11,SP-1425,Shawn,Poindexter,Shawn Poindexter,WR,SF,Knee,,IR
31216,5231,2019,12,SP-1425,Shawn,Poindexter,Shawn Poindexter,WR,SF,Knee,,IR
31595,5241,2019,13,SP-1425,Shawn,Poindexter,Shawn Poindexter,WR,SF,Knee,,IR
32286,5258,2019,14,SP-1425,Shawn,Poindexter,Shawn Poindexter,WR,SF,Knee,,IR
33113,5278,2019,15,SP-1425,Shawn,Poindexter,Shawn Poindexter,WR,SF,Knee,,IR
33571,5289,2019,16,SP-1425,Shawn,Poindexter,Shawn Poindexter,WR,SF,Knee,,IR
34620,5313,2019,17,SP-1425,Shawn,Poindexter,Shawn Poindexter,WR,SF,Knee,,IR
34800,5318,2019,19,SP-1425,Shawn,Poindexter,Shawn Poindexter,WR,SF,Knee,,IR
35013,5323,2019,20,SP-1425,Shawn,Poindexter,Shawn Poindexter,WR,SF,Knee,,IR
35045,5324,2019,21,SP-1425,Shawn,Poindexter,Shawn Poindexter,WR,SF,Knee,,IR
25809,5076,2019,2,SS-1250,Sterling,Shepard,Sterling Shepard,WR,NYG,Concussion,DNP,Out
27738,5136,2019,6,SS-1250,Sterling,Shepard,Sterling Shepard,WR,NYG,Concussion,DNP,Out
28275,5151,2019,7,SS-1250,Sterling,Shepard,Sterling Shepard,WR,NYG,Concussion,Limited,Out
28864,5168,2019,8,SS-1250,Sterling,Shepard,Sterling Shepard,WR,NYG,Concussion,Limited,Out
30055,5201,2019,10,SS-1250,Sterling,Shepard,Sterling Shepard,WR,NYG,Concussion,DNP,Out
25634,5069,2019,1,SS-1525,Scott,Simonson,Scott Simonson,TE,NYG,Ankle,,IR
34321,5307,2019,17,SS-1525,Scott,Simonson,Scott Simonson,TE,NYG,Concussion,DNP,Out
34135,5303,2019,17,SW-0350,Spencer,Ware,Spencer Ware,RB,KC,Shoulder,,IR
34862,5320,2019,19,SW-0350,Spencer,Ware,Spencer Ware,RB,KC,Shoulder,,IR
34936,5322,2019,20,SW-0350,Spencer,Ware,Spencer Ware,RB,KC,Shoulder,,IR
35034,5324,2019,21,SW-0350,Spencer,Ware,Spencer Ware,RB,KC,Shoulder,,IR
28231,5150,2019,7,SW-0450,Sammy,Watkins,Sammy Watkins,WR,KC,Hamstring,Limited,Out
25496,5065,2019,1,SW-1775,Shaun,Wilson,Shaun Wilson,RB,WAS,Ankle,,IR
25834,5077,2019,2,SW-1775,Shaun,Wilson,Shaun Wilson,RB,WAS,Ankle,,IR
26678,5105,2019,3,SW-1775,Shaun,Wilson,Shaun Wilson,RB,WAS,Ankle,,IR
26993,5114,2019,4,SW-1775,Shaun,Wilson,Shaun Wilson,RB,WAS,Ankle,,IR
27498,5129,2019,5,SW-1775,Shaun,Wilson,Shaun Wilson,RB,WAS,Ankle,,IR
27971,5143,2019,6,SW-1775,Shaun,Wilson,Shaun Wilson,RB,WAS,Ankle,,IR
28518,5158,2019,7,SW-1775,Shaun,Wilson,Shaun Wilson,RB,WAS,Ankle,,IR
28734,5164,2019,8,SW-1775,Shaun,Wilson,Shaun Wilson,RB,WAS,Ankle,,IR
25828,5077,2019,2,TA-1050,Tavon,Austin,Tavon Austin,WR,DAL,Concussion,DNP,Out
26384,5096,2019,3,TA-1050,Tavon,Austin,Tavon Austin,WR,DAL,Concussion,DNP,Out
28543,5159,2019,7,TB-1060,Travis,Benjamin,Travis Benjamin,WR,LAC,Quadriceps,DNP,IR
28830,5167,2019,8,TB-1060,Travis,Benjamin,Travis Benjamin,WR,LAC,Quadriceps,,IR
29705,5190,2019,9,TB-1060,Travis,Benjamin,Travis Benjamin,WR,LAC,Quadriceps,,IR
29787,5193,2019,10,TB-1060,Travis,Benjamin,Travis Benjamin,WR,LAC,Quadriceps,,IR
30750,5219,2019,11,TB-1060,Travis,Benjamin,Travis Benjamin,WR,LAC,Quadriceps,,IR
31814,5247,2019,13,TB-1060,Travis,Benjamin,Travis Benjamin,WR,LAC,Quadriceps,,IR
32360,5260,2019,14,TB-1060,Travis,Benjamin,Travis Benjamin,WR,LAC,Quadriceps,,IR
33159,5280,2019,15,TB-1060,Travis,Benjamin,Travis Benjamin,WR,LAC,Quadriceps,,IR
33659,5292,2019,16,TB-1060,Travis,Benjamin,Travis Benjamin,WR,LAC,Quadriceps,,IR
34152,5303,2019,17,TB-1060,Travis,Benjamin,Travis Benjamin,WR,LAC,Quadriceps,,IR
30699,5218,2019,11,TB-3950,Trey,Burton,Trey Burton,TE,CHI,Calf,DNP,IR
30955,5225,2019,12,TB-3950,Trey,Burton,Trey Burton,TE,CHI,Calf,,IR
31308,5234,2019,13,TB-3950,Trey,Burton,Trey Burton,TE,CHI,Calf,,IR
31928,5250,2019,14,TB-3950,Trey,Burton,Trey Burton,TE,CHI,Calf,,IR
32636,5268,2019,15,TB-3950,Trey,Burton,Trey Burton,TE,CHI,Calf,,IR
33852,5296,2019,16,TB-3950,Trey,Burton,Trey Burton,TE,CHI,Calf,,IR
33963,5299,2019,17,TB-3950,Trey,Burton,Trey Burton,TE,CHI,Calf,,IR
28901,5169,2019,8,TC-0325,Trenton,Cannon,Trenton Cannon,RB,NYJ,Foot,DNP,Out
29454,5184,2019,9,TC-0325,Trenton,Cannon,Trenton Cannon,RB,NYJ,Foot,DNP,IR
30065,5201,2019,10,TC-0325,Trenton,Cannon,Trenton Cannon,RB,NYJ,Foot,,IR
30538,5214,2019,11,TC-0325,Trenton,Cannon,Trenton Cannon,RB,NYJ,Foot,,IR
30986,5226,2019,12,TC-0325,Trenton,Cannon,Trenton Cannon,RB,NYJ,Foot,,IR
